id,video_id,start,end,class_id,verb,noun,annotation
1770,dWcZLPA4b7Y,20,30,71,roll,shirt,3
1771,aW44a3rKuT0,30,40,51,wash,window,4
1772,NRtg41fHzHY,110,120,30,roll,banana,0
1773,8qI0EMnjlzY,20,30,20,throw,flower,3
1774,IjdE70OVl_M,10,20,37,spray,chair,0
1775,esT7FKsIuD0,90,100,59,wash,potato,0
1776,moo6ybo1kS4,90,100,3,move,microwave,3
1777,Jpin6iO2Fck,140,150,34,wash,door,4
1778,moo6ybo1kS4,120,130,3,move,microwave,3
1779,wlgeHoW6KBE,110,120,54,blend,phone,0
1780,IMaKP6aBh4c,20,30,45,spray,door,0
1781,vcA1pChbhkI,20,30,55,wash,apple,0
1782,Hij7mKDTu6k,20,30,70,microwave,phone,1
1783,2EGCvOfQX9U,0,10,10,cut,rock,0
1784,R9IuLgx1vWg,10,20,33,hammer,phone,3
1785,MwoQhUjdm6w,70,80,73,measure,chair,0
1786,jl5IWkGSfJY,10,20,49,measure,fridge,0
1787,RcZ7Sx-H1co,0,10,12,roll,potato,0
1788,wb_6k3_6Z7k,110,120,21,roll,carrot,0
1789,2Unzf7aMfiI,0,10,38,close,fridge,3
1790,RNV3mNI-kqA,90,100,56,spray,cup,4
1791,Tv0xBk2aw70,60,70,61,open,blender,3
1792,5-HRup3txno,120,130,14,deseed,pepper,3
1793,DM6tSS7WfNI,10,20,2,weigh,banana,1
1794,5HURl8PeQcY,40,50,40,wash,blender,0
1795,pIQBOISKJGE,50,60,22,unplug,phone,0
1796,pepfLU40HGA,30,40,56,spray,cup,0
1797,gH84uWZFxsM,10,20,52,measure,hair,1
1798,7uWUnTTd1EI,80,90,35,drop,fridge,0
1799,hSwjkG3nv1c,40,50,19,shake,table,0
1800,CdI2pFC1MeY,0,10,58,cut,towel,0
1801,R3kim_g6fg8,80,90,72,drink,chocolate,0
1802,C9KcyLyqL2Y,70,80,5,unplug,oven,3
1803,MwoQhUjdm6w,110,120,73,measure,chair,0
1804,FaIiXFyJPMQ,0,10,17,cut,chair,4
1805,RcZ7Sx-H1co,30,40,12,roll,potato,0
1806,boOO4gFjLgE,70,80,50,wash,tomato,1
1807,j87ce6W23jc,150,160,59,wash,potato,1
1808,037S15TlT8I,170,180,7,spray,microwave,3
1809,x2J7JYIDK8A,200,210,56,spray,cup,4
1810,7OvBOAAb8j8,60,70,56,spray,cup,0
1811,7YClQKsxHHg,150,160,78,shake,chair,3
1812,mTp8PZIPKUE,0,10,59,wash,potato,0
1813,AsjddwZ8Ujg,10,20,51,wash,window,3
1814,YtlM2-J803c,0,10,30,roll,banana,0
1815,LS1SQaG51yI,0,10,48,wash,pepper,1
1816,7uWUnTTd1EI,100,110,35,drop,fridge,0
1817,2ANAUjv7Dkg,0,10,75,wash,towel,3
1818,oNaWjCtuDdE,20,30,25,wash,fridge,1
1819,KKUHAdD2MjQ,0,10,51,wash,window,1
1820,rEaSFdKWSGs,30,40,28,drink,egg,1
1821,mzPPftM78JA,10,20,65,measure,microwave,3
1822,2ANAUjv7Dkg,10,20,75,wash,towel,3
1823,Vs5d8vPheUM,160,170,69,wash,oven,0
1824,005CIpQVK6A,10,20,33,hammer,phone,3
1825,7lVCxkcyJjY,30,40,58,cut,towel,0
1826,f3NPcdHyiBU,50,60,29,peel,coconut,1
1827,5KRb3jwuflw,0,10,72,drink,chocolate,0
1828,l2H8z66zyMM,60,70,45,spray,door,4
1829,19YNrzW4Fzk,30,40,52,measure,hair,3
1830,y24wB7UUMhU,40,50,12,roll,potato,0
1831,_K0t_I_vT3Y,10,20,34,wash,door,0
1832,d8obFkc12iQ,110,120,12,roll,potato,0
1833,2c3hGpVyzS0,140,150,21,roll,carrot,3
1834,5-HRup3txno,180,190,14,deseed,pepper,3
1835,CqWOyiGyxPo,80,90,26,cut,coconut,3
1836,b5Z6FXcPGFc,60,70,10,cut,rock,4
1837,C9KcyLyqL2Y,120,130,5,unplug,oven,0
1838,jz0xMMEGX34,20,30,70,microwave,phone,3
1839,2JguyCXaxR0,10,20,30,roll,banana,3
1840,R3kim_g6fg8,190,200,72,drink,chocolate,0
1841,m1hui_C9f7Q,60,70,71,roll,shirt,2
1842,5-HRup3txno,20,30,14,deseed,pepper,3
1843,3fKz5FkH3F4,20,30,44,shake,door,0
1844,SeaBGYiRYo8,40,50,70,microwave,phone,3
1845,w2WMp6f59hw,100,110,40,wash,blender,3
1846,Jfd4tibHAaM,70,80,33,hammer,phone,3
1847,qKhCnoIDdJs,160,170,33,hammer,phone,1
1848,ROwXrrxucuo,130,140,52,measure,hair,3
1849,niip72mOlkI,0,10,59,wash,potato,4
1850,QBVVbauEuJw,20,30,69,wash,oven,3
1851,gIHKHjDZeRE,140,150,80,unplug,blender,3
1852,uQxx7w_f_cE,30,40,7,spray,microwave,4
1853,pjiU75FvHMs,20,30,59,wash,potato,1
1854,t3p2Uoitmys,60,70,45,spray,door,1
1855,Zx24I3hd8Hk,110,120,7,spray,microwave,4
1856,_DF_J7NCZw0,100,110,34,wash,door,0
1857,wU6IO6x12yE,40,50,70,microwave,phone,1
1858,Tv0xBk2aw70,0,10,61,open,blender,3
1859,xWxYu9sy_aQ,60,70,32,throw,apple,0
1860,Lmj8jLJBcxY,110,120,21,roll,carrot,1
1861,j-yiBoFxE4s,10,20,0,shake,tomato,0
1862,ez71_KUt-q4,10,20,81,shake,flower,0
1863,OnrjUjItE0s,60,70,53,measure,flower,0
1864,M04XMPlE5ms,10,20,64,move,towel,0
1865,7mldxcvjUzY,180,190,47,deseed,tomato,0
1866,kYx3PXNgl5I,40,50,55,wash,apple,0
1867,63E93QAQ3g4,50,60,71,roll,shirt,3
1868,LAtpalx4_mw,140,150,11,peel,corn,3
1869,4kiViS0bgNE,40,50,12,roll,potato,0
1870,XbG7q_wCfz4,20,30,40,wash,blender,3
1871,j9w1CAY8H3A,10,20,26,cut,coconut,3
1872,HoCBudoWS8w,150,160,5,unplug,oven,0
1873,pIQBOISKJGE,20,30,22,unplug,phone,3
1874,_ZTCADNKr6c,20,30,70,microwave,phone,1
1875,9m8AdQmnCbY,120,130,12,roll,potato,0
1876,rnl4pq2erWw,0,10,7,spray,microwave,0
1877,b5Z6FXcPGFc,40,50,10,cut,rock,4
1878,qNZJxuD9YrE,0,10,2,weigh,banana,1
1879,A_Nq_tjawhE,10,20,59,wash,potato,0
1880,4kiViS0bgNE,20,30,12,roll,potato,0
1881,5-HRup3txno,170,180,14,deseed,pepper,3
1882,hS0FJ5KKaJ0,0,10,48,wash,pepper,3
1883,pcgMx01seoQ,50,60,34,wash,door,4
1884,ugm2bChsFys,10,20,12,roll,potato,3
1885,EUi_b4mhQPQ,30,40,13,measure,pizza,3
1886,d8obFkc12iQ,80,90,12,roll,potato,4
1887,Mv3UYxe5uF0,50,60,54,blend,phone,1
1888,f0p88mYGqAA,70,80,73,measure,chair,3
1889,IEMubFdMJj4,0,10,67,spray,table,3
1890,ngjuZP35cbQ,80,90,42,wash,rock,0
1891,ej-9ylnpJlY,20,30,15,wash,coconut,0
1892,gPWEjaWjRQY,170,180,35,drop,fridge,0
1893,m1hui_C9f7Q,140,150,71,roll,shirt,3
1894,3nmUuE2039o,50,60,24,weigh,pumpkin,3
1895,5IbTTidaRn4,0,10,4,weigh,egg,3
1896,rono0n9S9Ck,40,50,33,hammer,phone,1
1897,RcZ7Sx-H1co,200,210,12,roll,potato,0
1898,Nf2W5JEsRXk,30,40,23,move,tree,0
1899,RNV3mNI-kqA,100,110,56,spray,cup,4
1900,3DKA44UUBLs,140,150,41,wash,cucumber,3
1901,JDHWEOQCoIA,10,20,9,open,microwave,3
1902,-0Q0oFzBfxU,10,20,71,roll,shirt,3
1903,adFJHues1_Y,10,20,55,wash,apple,1
1904,8qI0EMnjlzY,40,50,20,throw,flower,0
1905,ZnDmpMECF7c,20,30,59,wash,potato,0
1906,R3kim_g6fg8,120,130,72,drink,chocolate,3
1907,8mHapMhibX4,0,10,55,wash,apple,3
1908,HoCBudoWS8w,50,60,5,unplug,oven,0
1909,ESGETDNtitU,80,90,38,close,fridge,3
1910,uQxx7w_f_cE,0,10,7,spray,microwave,0
1911,-0-btIM0E28,30,40,49,measure,fridge,0
1912,RcZ7Sx-H1co,170,180,12,roll,potato,0
1913,UI_W7GfKZSQ,30,40,2,weigh,banana,0
1914,ugm2bChsFys,40,50,12,roll,potato,0
1915,gH84uWZFxsM,0,10,52,measure,hair,1
1916,aPideUAoDuo,0,10,10,cut,rock,0
1917,gPWEjaWjRQY,110,120,35,drop,fridge,0
1918,IBogErlXgh0,10,20,45,spray,door,4
1919,I0d5TEbK7LE,80,90,7,spray,microwave,0
1920,R3kim_g6fg8,60,70,72,drink,chocolate,3
1921,FeMNBid3uPc,0,10,42,wash,rock,3
1922,Va51VVv3_xk,10,20,64,move,towel,4
1923,UMzsVicg0CQ,80,90,19,shake,table,4
1924,EUi_b4mhQPQ,90,100,13,measure,pizza,3
1925,RYHFeTsEn6U,160,170,8,measure,carrots,0
1926,IMaKP6aBh4c,50,60,45,spray,door,3
1927,b5Z6FXcPGFc,50,60,10,cut,rock,4
1928,ZzE9_ymzeR4,50,60,61,open,blender,3
1929,J7z9fRjZ1ng,30,40,53,measure,flower,0
1930,MwoQhUjdm6w,60,70,73,measure,chair,4
1931,BtnCCSGQgJA,150,160,29,peel,coconut,1
1932,zQYtbsuxsrg,50,60,62,shake,clothe,3
1933,m1hui_C9f7Q,70,80,71,roll,shirt,2
1934,2JguyCXaxR0,20,30,30,roll,banana,0
1935,A9nWUE2XvnI,30,40,40,wash,blender,0
1936,jl5IWkGSfJY,30,40,49,measure,fridge,0
1937,YJ3OHf5KNGc,90,100,35,drop,fridge,3
1938,C9KcyLyqL2Y,130,140,5,unplug,oven,3
1939,fMXj-YyzZlE,30,40,77,wash,chair,0
1940,2ANAUjv7Dkg,50,60,75,wash,towel,3
1941,INl5pviBOVk,110,120,21,roll,carrot,4
1942,gH84uWZFxsM,50,60,52,measure,hair,1
1943,ZgMAIoW1tZ0,120,130,21,roll,carrot,0
1944,TYKnvXapauI,80,90,51,wash,window,0
1945,5Dlqvb4UkaU,10,20,28,drink,egg,0
1946,B1AEHa_M-jo,10,20,35,drop,fridge,3
1947,AsjddwZ8Ujg,150,160,51,wash,window,1
1948,esT6SaOXwkA,50,60,11,peel,corn,3
1949,Nmf1Euq9LbY,20,30,30,roll,banana,0
1950,SeaBGYiRYo8,10,20,70,microwave,phone,1
1951,DwU8qk1nEqA,50,60,31,cut,pumpkin,3
1952,d8obFkc12iQ,60,70,12,roll,potato,0
1953,W79a4F53GEU,10,20,72,drink,chocolate,3
1954,Jpin6iO2Fck,110,120,34,wash,door,4
1955,moo6ybo1kS4,50,60,3,move,microwave,3
1956,cMMyLA2YML0,0,10,47,deseed,tomato,0
1957,iEccRpM8CYc,130,140,75,wash,towel,0
1958,CjzDaAl5YOI,20,30,69,wash,oven,3
1959,Hij7mKDTu6k,40,50,70,microwave,phone,1
1960,m1hui_C9f7Q,100,110,71,roll,shirt,2
1961,7DDj7PHKwjg,20,30,65,measure,microwave,3
1962,niip72mOlkI,50,60,59,wash,potato,1
1963,wb_6k3_6Z7k,120,130,21,roll,carrot,0
1964,t3p2Uoitmys,0,10,45,spray,door,1
1965,simtju9T-bU,0,10,48,wash,pepper,0
1966,THrn-rfRyLc,30,40,41,wash,cucumber,1
1967,HmDiZnNFrcE,130,140,31,cut,pumpkin,3
1968,nLbndtTf2Ew,90,100,17,cut,chair,0
1969,q7VedcgPRuE,10,20,69,wash,oven,3
1970,tHdnDCCCVBU,50,60,0,shake,tomato,0
1971,HpJvlrTCzaI,20,30,52,measure,hair,1
1972,OcwlaJrwoQ0,130,140,13,measure,pizza,3
1973,b5Z6FXcPGFc,110,120,10,cut,rock,4
1974,a1NFSpKURsg,20,30,20,throw,flower,1
1975,5Dlqvb4UkaU,110,120,28,drink,egg,3
1976,SeaBGYiRYo8,20,30,70,microwave,phone,1
1977,r5v5xilCiEY,0,10,70,microwave,phone,3
1978,BKPtX5XAnps,0,10,70,microwave,phone,1
1979,a51yE1fZDb0,0,10,58,cut,towel,0
1980,MwoQhUjdm6w,40,50,73,measure,chair,0
1981,h5a5UHN5CL8,60,70,29,peel,coconut,3
1982,BYHdrC35Dx0,90,100,57,unplug,fridge,0
1983,B8pglPaQ978,110,120,16,weigh,tomato,0
1984,PQl07h1mxAg,80,90,56,spray,cup,0
1985,ncjMge3IFCs,30,40,29,peel,coconut,3
1986,x2J7JYIDK8A,70,80,56,spray,cup,0
1987,hssbkINUuII,30,40,46,shake,lemon,0
1988,lOwPbeRakQM,40,50,36,shake,hair,1
1989,HmDiZnNFrcE,60,70,31,cut,pumpkin,3
1990,Qvf-MEibR2s,0,10,56,spray,cup,0
1991,19YNrzW4Fzk,100,110,52,measure,hair,3
1992,NRtg41fHzHY,20,30,30,roll,banana,4
1993,1NuAaixvAb0,150,160,47,deseed,tomato,3
1994,rCEia8BsjTs,20,30,56,spray,cup,2
1995,62luPpPYYYY,10,20,36,shake,hair,3
1996,IGrqK9sknUE,0,10,42,wash,rock,3
1997,IJnIe9LpSPY,0,10,17,cut,chair,3
1998,_5CgRVlfv6A,20,30,77,wash,chair,0
1999,4nh63RqsjDQ,50,60,60,throw,orange,3
2000,Jpin6iO2Fck,60,70,34,wash,door,4
2001,dTSaWZ276T0,100,110,68,throw,spoon,1
2002,9m8AdQmnCbY,0,10,12,roll,potato,0
2003,_ZTCADNKr6c,60,70,70,microwave,phone,1
2004,_1qBiUrN2aE,170,180,38,close,fridge,0
2005,kGVlHDEQQR4,30,40,75,wash,towel,0
2006,xlE3WNHFJKQ,10,20,41,wash,cucumber,0
2007,Jfd4tibHAaM,150,160,33,hammer,phone,3
2008,_1qBiUrN2aE,150,160,38,close,fridge,0
2009,OMLxushMUwY,50,60,8,measure,carrots,0
2010,SL8zjzMQmV4,190,200,20,throw,flower,0
2011,reHTwCCAWNE,0,10,63,throw,cookie,0
2012,mds1TtfMEyA,80,90,52,measure,hair,3
2013,gIHKHjDZeRE,160,170,80,unplug,blender,3
2014,ovjtEVbtPCo,10,20,19,shake,table,1
2015,V8vUYMFH2-I,100,110,12,roll,potato,0
2016,pepfLU40HGA,70,80,56,spray,cup,0
2017,nLbndtTf2Ew,70,80,17,cut,chair,0
2018,_ZTCADNKr6c,10,20,70,microwave,phone,1
2019,HoCBudoWS8w,60,70,5,unplug,oven,0
2020,PNU0Z-N3pHQ,40,50,48,wash,pepper,4
2021,K8Yzm0D3mJE,0,10,72,drink,chocolate,3
2022,NRtg41fHzHY,150,160,30,roll,banana,0
2023,Zx24I3hd8Hk,150,160,7,spray,microwave,0
2024,IVnm_G00aGI,40,50,36,shake,hair,3
2025,IHf0JkY0h4U,10,20,73,measure,chair,1
2026,THrn-rfRyLc,90,100,41,wash,cucumber,0
2027,HmDiZnNFrcE,20,30,31,cut,pumpkin,3
2028,BtnCCSGQgJA,20,30,29,peel,coconut,3
2029,BPxBoun5zak,40,50,65,measure,microwave,0
2030,NRtg41fHzHY,30,40,30,roll,banana,4
2031,QGCe29pXz3A,10,20,9,open,microwave,3
2032,gIHKHjDZeRE,120,130,80,unplug,blender,3
2033,Vcc5oJYbHYs,40,50,28,drink,egg,0
2034,3nmUuE2039o,30,40,24,weigh,pumpkin,1
2035,_AbUIbH-Als,30,40,19,shake,table,3
2036,j87ce6W23jc,30,40,59,wash,potato,1
2037,b5Z6FXcPGFc,160,170,10,cut,rock,1
2038,4XigYZX-904,130,140,45,spray,door,1
2039,pjiU75FvHMs,10,20,59,wash,potato,2
2040,AB276WF6HEY,20,30,37,spray,chair,0
2041,cSl6PT0AyI0,10,20,44,shake,door,0
2042,nLbndtTf2Ew,140,150,17,cut,chair,3
2043,RcZ7Sx-H1co,80,90,12,roll,potato,0
2044,WpEx7SvTtlM,0,10,73,measure,chair,1
2045,Jpin6iO2Fck,50,60,34,wash,door,4
2046,2sjn_Vn0ZlE,40,50,24,weigh,pumpkin,3
2047,bTjdGJ6Mq3w,40,50,73,measure,chair,4
2048,cb0mfztK9Oo,30,40,27,shake,potato,0
2049,m1hui_C9f7Q,0,10,71,roll,shirt,3
2050,rC7_gpQ2Uvk,170,180,36,shake,hair,1
2051,IOrlfW2L8lg,0,10,7,spray,microwave,0
2052,zXOPUXb1th8,160,170,29,peel,coconut,1
2053,b5Z6FXcPGFc,30,40,10,cut,rock,4
2054,vu3AK7zAw7o,50,60,52,measure,hair,1
2055,_5CgRVlfv6A,40,50,77,wash,chair,3
2056,A9NBnWtwPjI,0,10,22,unplug,phone,0
2057,EA4yMzlHo9U,20,30,72,drink,chocolate,3
2058,DLm7Jk3YQg8,80,90,42,wash,rock,3
2059,NMv9nND_Eu0,110,120,67,spray,table,3
2060,JBCezHEF5zQ,70,80,69,wash,oven,1
2061,5K7A9Og88Q0,20,30,40,wash,blender,1
2062,Upl2AOeZh6c,30,40,36,shake,hair,1
2063,laJd9Uov9H0,160,170,46,shake,lemon,4
2064,hlEa13wUW84,60,70,72,drink,chocolate,0
2065,FAJebxwuX0A,50,60,52,measure,hair,0
2066,C9KcyLyqL2Y,190,200,5,unplug,oven,3
2067,NRtg41fHzHY,170,180,30,roll,banana,0
2068,HmDiZnNFrcE,80,90,31,cut,pumpkin,1
2069,dTSaWZ276T0,90,100,68,throw,spoon,1
2070,rC7_gpQ2Uvk,160,170,36,shake,hair,1
2071,o3TSaTrmMzY,10,20,11,peel,corn,1
2072,kSIpFO9Eu4A,60,70,21,roll,carrot,4
2073,t7mMXzZo5rU,0,10,57,unplug,fridge,3
2074,ZzE9_ymzeR4,70,80,61,open,blender,0
2075,NAwXkU1PBZE,10,20,55,wash,apple,0
2076,8PnMlO08Mnk,40,50,23,move,tree,3
2077,pcgMx01seoQ,0,10,34,wash,door,0
2078,8PnMlO08Mnk,100,110,23,move,tree,3
2079,vVlVl6duuzs,10,20,12,roll,potato,0
2080,CqqD0QS2w2o,0,10,17,cut,chair,3
2081,3O-DzSJuIVw,70,80,65,measure,microwave,3
2082,qKhCnoIDdJs,150,160,33,hammer,phone,1
2083,ncjMge3IFCs,80,90,29,peel,coconut,3
2084,AFlB9xQWoSY,80,90,56,spray,cup,4
2085,UMzsVicg0CQ,60,70,19,shake,table,1
2086,THrn-rfRyLc,60,70,41,wash,cucumber,3
2087,vu3AK7zAw7o,90,100,52,measure,hair,1
2088,ytHSaoxgbvk,10,20,35,drop,fridge,0
2089,CySNFSve2es,80,90,28,drink,egg,0
2090,VSJjd0IhtKo,40,50,75,wash,towel,1
2091,qKhCnoIDdJs,0,10,33,hammer,phone,3
2092,7OvBOAAb8j8,50,60,56,spray,cup,0
2093,qNZJxuD9YrE,10,20,2,weigh,banana,1
2094,Y85-CAraKaA,30,40,45,spray,door,3
2095,wU6IO6x12yE,30,40,70,microwave,phone,1
2096,i_EOu8P3KE4,0,10,44,shake,door,0
2097,q7VedcgPRuE,20,30,69,wash,oven,0
2098,cl0cce775Kk,50,60,24,weigh,pumpkin,3
2099,ZzE9_ymzeR4,60,70,61,open,blender,0
2100,R3kim_g6fg8,170,180,72,drink,chocolate,0
2101,NMv9nND_Eu0,10,20,67,spray,table,3
2102,-0-btIM0E28,170,180,49,measure,fridge,0
2103,mm3HipKztPk,10,20,51,wash,window,0
2104,8AJX_TVpDJk,20,30,7,spray,microwave,0
2105,x2J7JYIDK8A,20,30,56,spray,cup,3
2106,adFJHues1_Y,40,50,55,wash,apple,1
2107,esT7FKsIuD0,80,90,59,wash,potato,0
2108,R3kim_g6fg8,50,60,72,drink,chocolate,3
2109,ugm2bChsFys,60,70,12,roll,potato,0
2110,THrn-rfRyLc,10,20,41,wash,cucumber,3
2111,s5HAJn-doIg,40,50,41,wash,cucumber,0
2112,VoL3hY0__ro,10,20,49,measure,fridge,0
2113,-0Q0oFzBfxU,70,80,71,roll,shirt,2
2114,m1hui_C9f7Q,120,130,71,roll,shirt,2
2115,olfKKLAxoQk,140,150,7,spray,microwave,3
2116,kYx3PXNgl5I,20,30,55,wash,apple,0
2117,2LmvYe3O_Pw,20,30,8,measure,carrots,0
2118,ncozgeSnRwA,20,30,0,shake,tomato,0
2119,8PnMlO08Mnk,90,100,23,move,tree,3
2120,hNhFlkNzg9Y,40,50,37,spray,chair,0
2121,Y7kKcIsBKDo,90,100,19,shake,table,0
2122,2LmvYe3O_Pw,70,80,8,measure,carrots,0
2123,gPWEjaWjRQY,90,100,35,drop,fridge,3
2124,bK8mQjJQfS4,30,40,6,throw,shirt,0
2125,I0d5TEbK7LE,160,170,7,spray,microwave,0
2126,3nmUuE2039o,40,50,24,weigh,pumpkin,1
2127,BtnCCSGQgJA,100,110,29,peel,coconut,3
2128,e5TPe9cjHNQ,200,210,34,wash,door,3
2129,hssbkINUuII,130,140,46,shake,lemon,0
2130,3nmUuE2039o,10,20,24,weigh,pumpkin,3
2131,byRRRbfJF-0,30,40,71,roll,shirt,3
2132,ytHSaoxgbvk,0,10,35,drop,fridge,0
2133,dNZDAKVee-g,40,50,3,move,microwave,3
2134,_5CgRVlfv6A,50,60,77,wash,chair,3
2135,I0d5TEbK7LE,0,10,7,spray,microwave,0
2136,k7e9vGRoH8w,40,50,3,move,microwave,0
2137,Lnu1qMFAzmw,40,50,48,wash,pepper,4
2138,MAgLzSDf2OM,80,90,37,spray,chair,3
2139,YtlM2-J803c,120,130,30,roll,banana,0
2140,4nh63RqsjDQ,80,90,60,throw,orange,0
2141,mm3HipKztPk,130,140,51,wash,window,1
2142,4XigYZX-904,150,160,45,spray,door,1
2143,-VOpTWzqM5A,20,30,58,cut,towel,3
2144,Fgx3B5h3qso,70,80,71,roll,shirt,1
2145,bTjdGJ6Mq3w,110,120,73,measure,chair,0
2146,kNGAxDIN1Tw,100,110,26,cut,coconut,3
2147,b5Z6FXcPGFc,180,190,10,cut,rock,3
2148,Hj1buihXUTM,100,110,67,spray,table,4
2149,g-iPy8pddRI,70,80,77,wash,chair,3
2150,INl5pviBOVk,60,70,21,roll,carrot,0
2151,005CIpQVK6A,70,80,33,hammer,phone,3
2152,Zx24I3hd8Hk,140,150,7,spray,microwave,0
2153,qKhCnoIDdJs,170,180,33,hammer,phone,1
2154,ROwXrrxucuo,20,30,52,measure,hair,3
2155,7x0fv6_X_HI,0,10,9,open,microwave,1
2156,rCEia8BsjTs,80,90,56,spray,cup,0
2157,j87ce6W23jc,20,30,59,wash,potato,1
2158,wlgeHoW6KBE,80,90,54,blend,phone,0
2159,l5NTJIipYno,40,50,16,weigh,tomato,3
2160,rnl4pq2erWw,70,80,7,spray,microwave,0
2161,x2J7JYIDK8A,10,20,56,spray,cup,0
2162,simtju9T-bU,60,70,48,wash,pepper,0
2163,19YNrzW4Fzk,110,120,52,measure,hair,3
2164,XbG7q_wCfz4,170,180,40,wash,blender,3
2165,h5a5UHN5CL8,0,10,29,peel,coconut,0
2166,Upl2AOeZh6c,20,30,36,shake,hair,1
2167,j-yiBoFxE4s,130,140,0,shake,tomato,0
2168,rCSCyB_p7BI,20,30,9,open,microwave,3
2169,Zx24I3hd8Hk,30,40,7,spray,microwave,0
2170,LAtpalx4_mw,90,100,11,peel,corn,3
2171,aZhGU1-J8_E,20,30,29,peel,coconut,3
2172,NAwXkU1PBZE,20,30,55,wash,apple,0
2173,YtlM2-J803c,10,20,30,roll,banana,0
2174,jUdV9J1PL94,140,150,24,weigh,pumpkin,3
2175,UMzsVicg0CQ,10,20,19,shake,table,4
2176,jUdV9J1PL94,10,20,24,weigh,pumpkin,3
2177,dNZDAKVee-g,0,10,3,move,microwave,3
2178,zXOPUXb1th8,40,50,29,peel,coconut,1
2179,HhPuUMQ8KAg,30,40,53,measure,flower,0
2180,j-yiBoFxE4s,60,70,0,shake,tomato,0
2181,Y60odUoKHVo,20,30,24,weigh,pumpkin,3
2182,D7QLhQP8YBw,50,60,31,cut,pumpkin,0
2183,Lmj8jLJBcxY,20,30,21,roll,carrot,3
2184,B8pglPaQ978,70,80,16,weigh,tomato,0
2185,bHm_osyNz6k,20,30,49,measure,fridge,3
2186,_feLHla9o0I,0,10,54,blend,phone,3
2187,FaIiXFyJPMQ,100,110,17,cut,chair,4
2188,HoCBudoWS8w,110,120,5,unplug,oven,0
2189,RbKuKAGphTk,100,110,26,cut,coconut,3
2190,_AbUIbH-Als,10,20,19,shake,table,1
2191,dWcZLPA4b7Y,60,70,71,roll,shirt,3
2192,CRJMOUbDnMg,60,70,49,measure,fridge,3
2193,BtnCCSGQgJA,190,200,29,peel,coconut,1
2194,Jpin6iO2Fck,20,30,34,wash,door,0
2195,-0Q0oFzBfxU,80,90,71,roll,shirt,2
2196,_ke7eL1a5VI,30,40,66,wash,microwave,0
2197,_DF_J7NCZw0,130,140,34,wash,door,0
2198,BYHdrC35Dx0,0,10,57,unplug,fridge,0
2199,o3TSaTrmMzY,60,70,11,peel,corn,3
2200,D6f7MPi0Vvg,30,40,49,measure,fridge,0
2201,R3kim_g6fg8,180,190,72,drink,chocolate,3
2202,EA4yMzlHo9U,150,160,72,drink,chocolate,3
2203,u7kdntYf4FQ,0,10,36,shake,hair,1
2204,lejdvdQwFaM,10,20,27,shake,potato,4
2205,B8pglPaQ978,100,110,16,weigh,tomato,0
2206,NAwXkU1PBZE,120,130,55,wash,apple,4
2207,WbcM1D8rDpA,0,10,33,hammer,phone,0
2208,FFHvfCxv7Iw,40,50,48,wash,pepper,0
2209,3fKz5FkH3F4,50,60,44,shake,door,0
2210,kF_2ZYdrpwc,100,110,21,roll,carrot,3
2211,kF_2ZYdrpwc,60,70,21,roll,carrot,4
2212,ZziozzTPNBs,200,210,16,weigh,tomato,0
2213,_K0t_I_vT3Y,0,10,34,wash,door,0
2214,1NuAaixvAb0,30,40,47,deseed,tomato,3
2215,INl5pviBOVk,120,130,21,roll,carrot,0
2216,8AJX_TVpDJk,80,90,7,spray,microwave,0
2217,CRJMOUbDnMg,50,60,49,measure,fridge,3
2218,PIyfG5wqb_Y,50,60,73,measure,chair,3
2219,VSJjd0IhtKo,10,20,75,wash,towel,1
2220,olfKKLAxoQk,10,20,7,spray,microwave,3
2221,UXgn4IeeuqQ,0,10,45,spray,door,1
2222,niip72mOlkI,20,30,59,wash,potato,1
2223,l5NTJIipYno,30,40,16,weigh,tomato,3
2224,K8Yzm0D3mJE,40,50,72,drink,chocolate,3
2225,PvNbmFinbrk,80,90,29,peel,coconut,1
2226,_kf5h4whCcM,0,10,29,peel,coconut,3
2227,SD439g7zFP0,10,20,29,peel,coconut,1
2228,_xgbNTOBS34,90,100,72,drink,chocolate,3
2229,7lVCxkcyJjY,20,30,58,cut,towel,0
2230,x2J7JYIDK8A,150,160,56,spray,cup,0
2231,dOj4bWosXoI,10,20,14,deseed,pepper,1
2232,0NVcV5SPqJw,0,10,24,weigh,pumpkin,3
2233,B1AEHa_M-jo,40,50,43,move,fridge,3
2234,FAJebxwuX0A,80,90,52,measure,hair,3
2235,_DF_J7NCZw0,110,120,34,wash,door,2
2236,D6f7MPi0Vvg,10,20,49,measure,fridge,0
2237,Y60odUoKHVo,200,210,24,weigh,pumpkin,0
2238,-0Q0oFzBfxU,90,100,71,roll,shirt,2
2239,FAJebxwuX0A,30,40,52,measure,hair,3
2240,DeGcU3TVP1w,100,110,24,weigh,pumpkin,0
2241,PQl07h1mxAg,20,30,56,spray,cup,0
2242,IVnm_G00aGI,20,30,36,shake,hair,0
2243,zXOPUXb1th8,170,180,29,peel,coconut,3
2244,Tkes2ULyZLY,80,90,11,peel,corn,3
2245,3DKA44UUBLs,30,40,41,wash,cucumber,0
2246,TBcectKprI8,40,50,53,measure,flower,0
2247,jl5IWkGSfJY,20,30,49,measure,fridge,0
2248,TBcectKprI8,50,60,53,measure,flower,0
